id,segment,word,count
FdZC6sbAFU4,17,control,1
FdZC6sbAFU4,17,majority,1
FdZC6sbAFU4,17,divide,1
FdZC6sbAFU4,17,buy,1
FdZC6sbAFU4,17,vast,1
FdZC6sbAFU4,17,listen,1
FdZC6sbAFU4,17,heart,1
FdZC6sbAFU4,17,able,1
FdZC6sbAFU4,17,truly,1
FdZC6sbAFU4,17,communicate,1
FdZC6sbAFU4,17,kind,2
FdZC6sbAFU4,17,aberration,1
FdZC6sbAFU4,17,speech,1
FdZC6sbAFU4,17,strike,1
FdZC6sbAFU4,17,note,1
FdZC6sbAFU4,17,admittedly,1
FdZC6sbAFU4,17,defeat,1
FdZC6sbAFU4,17,envisage,1
FdZC6sbAFU4,17,politic,1
FdZC6sbAFU4,17,heal,1
FdZC6sbAFU4,17,naive,1
FdZC6sbAFU4,17,deeply,1
FdZC6sbAFU4,18,come,1
FdZC6sbAFU4,18,happen,3
FdZC6sbAFU4,18,election,1
FdZC6sbAFU4,18,house,1
FdZC6sbAFU4,18,20,1
FdZC6sbAFU4,18,people,1
FdZC6sbAFU4,18,trump,1
FdZC6sbAFU4,18,want,1
FdZC6sbAFU4,18,time,1
FdZC6sbAFU4,18,think,1
FdZC6sbAFU4,18,republican,1
FdZC6sbAFU4,18,party,1
FdZC6sbAFU4,18,policy,1
FdZC6sbAFU4,18,look,1
FdZC6sbAFU4,18,fact,2
FdZC6sbAFU4,18,learn,1
FdZC6sbAFU4,18,mistake,1
FdZC6sbAFU4,18,ask,1
FdZC6sbAFU4,18,basically,1
FdZC6sbAFU4,18,majority,1
FdZC6sbAFU4,18,buy,1
FdZC6sbAFU4,18,heal,1
FdZC6sbAFU4,18,50,1
FdZC6sbAFU4,18,carte,1
FdZC6sbAFU4,18,blanche,1
FdZC6sbAFU4,18,socialist,1
FdZC6sbAFU4,18,simply,1
FdZC6sbAFU4,18,laughable,1
FdZC6sbAFU4,18,center,1
FdZC6sbAFU4,18,agreement,1
FdZC6sbAFU4,18,aisle,1
FdZC6sbAFU4,18,despite,2
FdZC6sbAFU4,18,budget,1
FdZC6sbAFU4,18,reconciliation,1
FdZC6sbAFU4,18,find,1
FdZC6sbAFU4,18,common,1
FdZC6sbAFU4,18,small,1
FdZC6sbAFU4,18,briefly,1
FdZC6sbAFU4,18,second,1
FdZC6sbAFU4,18,split,1
FdZC6sbAFU4,18,die,1
FdZC6sbAFU4,18,rebreathe,1
FdZC6sbAFU4,18,remake,1
FdZC6sbAFU4,18,autopsy,1
FdZC6sbAFU4,18,current,1
FdZC6sbAFU4,18,vow,1
FdZC6sbAFU4,19,come,2
FdZC6sbAFU4,19,away,1
FdZC6sbAFU4,19,leader,1
FdZC6sbAFU4,19,suppose,1
FdZC6sbAFU4,19,people,2
FdZC6sbAFU4,19,way,1
FdZC6sbAFU4,19,trump,2
FdZC6sbAFU4,19,short,1
FdZC6sbAFU4,19,order,1
FdZC6sbAFU4,19,want,2
FdZC6sbAFU4,19,time,1
FdZC6sbAFU4,19,believe,1
FdZC6sbAFU4,19,speak,1
FdZC6sbAFU4,19,stand,1
FdZC6sbAFU4,19,think,1
FdZC6sbAFU4,19,republican,3
FdZC6sbAFU4,19,party,3
FdZC6sbAFU4,19,government,2
FdZC6sbAFU4,19,thank,1
FdZC6sbAFU4,19,hope,2
FdZC6sbAFU4,19,fact,1
FdZC6sbAFU4,19,support,1
FdZC6sbAFU4,19,firmly,1
FdZC6sbAFU4,19,run,2
FdZC6sbAFU4,19,lopez,1
FdZC6sbAFU4,19,majority,1
FdZC6sbAFU4,19,good,3
FdZC6sbAFU4,19,agree,1
FdZC6sbAFU4,19,vast,1
FdZC6sbAFU4,19,heart,1
FdZC6sbAFU4,19,able,1
FdZC6sbAFU4,19,primary,1
FdZC6sbAFU4,19,voice,1
FdZC6sbAFU4,19,soul,1
FdZC6sbAFU4,19,limit,1
FdZC6sbAFU4,19,fiscal,1
FdZC6sbAFU4,19,responsibility,1
FdZC6sbAFU4,19,undo,1
FdZC6sbAFU4,19,phone,1
FdZC6sbAFU4,19,stay,1
FdZC6sbAFU4,19,reprehensible,1
FdZC6sbAFU4,19,neighbor,1
FdZC6sbAFU4,19,sycophant,1
FdZC6sbAFU4,19,wrong,1
FdZC6sbAFU4,19,individual,1
FdZC6sbAFU4,19,folk,1
FdZC6sbAFU4,19,regular,1
FdZC6sbAFU4,19,analyst,1
FmPKduXeb-Q,0,certificate,1
FmPKduXeb-Q,0,member,1
FmPKduXeb-Q,0,chair,1
FmPKduXeb-Q,0,adviser,1
FmPKduXeb-Q,0,read,1
FmPKduXeb-Q,0,teller,1
FmPKduXeb-Q,1,result,1
FmPKduXeb-Q,1,president,1
FmPKduXeb-Q,1,deliver,1
FmPKduXeb-Q,2,undersign,1
FmPKduXeb-Q,2,roy,1
FmPKduXeb-Q,2,blunt,1
FmPKduXeb-Q,3,representative,1
FmPKduXeb-Q,3,teller,1
FmPKduXeb-Q,3,zoloft,1
FmPKduXeb-Q,3,grin,1
FmPKduXeb-Q,3,rodney,1
FmPKduXeb-Q,4,result,1
FmPKduXeb-Q,4,vote,1
FmPKduXeb-Q,4,report,1
FmPKduXeb-Q,4,electoral,1
FmPKduXeb-Q,4,follow,1
FmPKduXeb-Q,4,ascertainment,1
FmPKduXeb-Q,4,counting,1
FmPKduXeb-Q,5,day,1
FmPKduXeb-Q,5,vice,1
FmPKduXeb-Q,5,president,1
FmPKduXeb-Q,5,state,1
FmPKduXeb-Q,5,20th,1
FmPKduXeb-Q,5,determine,1
FmPKduXeb-Q,5,begin,1
FmPKduXeb-Q,6,report,1
FmPKduXeb-Q,7,vice,1
FmPKduXeb-Q,7,president,1
FmPKduXeb-Q,7,ballot,1
FmPKduXeb-Q,7,accord,1
FmPKduXeb-Q,10,number,1
FmPKduXeb-Q,10,elector,1
FmPKduXeb-Q,11,president,1
FmPKduXeb-Q,11,vote,1
FmPKduXeb-Q,11,state,1
FmPKduXeb-Q,11,number,1
FmPKduXeb-Q,11,majority,1
FmPKduXeb-Q,11,538,1
FmPKduXeb-Q,11,270,1
FmPKduXeb-Q,12,president,1
FmPKduXeb-Q,12,vote,1
FmPKduXeb-Q,12,state,2
FmPKduXeb-Q,12,follow,1
FmPKduXeb-Q,12,r,1
FmPKduXeb-Q,12,junior,1
FmPKduXeb-Q,12,delaware,1
FmPKduXeb-Q,12,receive,1
FmPKduXeb-Q,13,vote,2
FmPKduXeb-Q,13,state,1
FmPKduXeb-Q,13,trump,1
FmPKduXeb-Q,13,number,1
FmPKduXeb-Q,13,receive,1
FmPKduXeb-Q,13,thirty,1
FmPKduXeb-Q,14,vice,1
FmPKduXeb-Q,14,president,1
FmPKduXeb-Q,14,vote,1
FmPKduXeb-Q,14,state,1
FmPKduXeb-Q,14,number,1
FmPKduXeb-Q,14,majority,1
FmPKduXeb-Q,14,appoint,1
FmPKduXeb-Q,14,538,1
FmPKduXeb-Q,15,vice,1
FmPKduXeb-Q,15,president,1
FmPKduXeb-Q,15,vote,1
FmPKduXeb-Q,15,state,2
FmPKduXeb-Q,15,follow,1
FmPKduXeb-Q,15,270,1
FmPKduXeb-Q,16,vote,1
FmPKduXeb-Q,16,state,1
FmPKduXeb-Q,16,penny,1
FmPKduXeb-Q,16,receive,2
FmPKduXeb-Q,16,thirty,1
FmPKduXeb-Q,17,president,1
FmPKduXeb-Q,17,vote,1
FmPKduXeb-Q,17,state,1
FmPKduXeb-Q,17,announcement,1
FmPKduXeb-Q,17,shall,1
FmPKduXeb-Q,17,deem,1
FmPKduXeb-Q,18,vice,1
FmPKduXeb-Q,18,state,1
FmPKduXeb-Q,18,person,1
FmPKduXeb-Q,18,elect,1
FmPKduXeb-Q,18,begin,1
FmPKduXeb-Q,18,sufficient,1
FmPKduXeb-Q,18,declaration,1
FmPKduXeb-Q,18,term,1
FmPKduXeb-Q,19,day,1
FmPKduXeb-Q,19,vote,1
FmPKduXeb-Q,19,2021,1
FmPKduXeb-Q,19,shall,1
FmPKduXeb-Q,19,enter,1
FmPKduXeb-Q,19,list,1
FmPKduXeb-Q,19,journal,1
O6Ib927InXY,0,peaceful,1
O6Ib927InXY,0,president,1
O6Ib927InXY,0,trump,1
O6Ib927InXY,0,announce,1
O6Ib927InXY,0,attend,1
O6Ib927InXY,0,inauguration,1
O6Ib927InXY,0,successor,1
O6Ib927InXY,0,hour,1
O6Ib927InXY,0,promising,1
O6Ib927InXY,0,transition,1
O6Ib927InXY,0,u.s,1
O6Ib927InXY,0,miss,1
O6Ib927InXY,0,ceremony,1
O6Ib927InXY,0,150,1
O6Ib927InXY,1,report,1
O6Ib927InXY,1,trump,1
O6Ib927InXY,1,thing,2
O6Ib927InXY,1,country,1
O6Ib927InXY,1,word,1
O6Ib927InXY,1,good,1
O6Ib927InXY,1,agree,1
O6Ib927InXY,1,embarrassment,1
O6Ib927InXY,1,decision,1
O6Ib927InXY,1,north,1
O6Ib927InXY,1,editor,1
O6Ib927InXY,1,pool,1
O6Ib927InXY,2,come,1
O6Ib927InXY,2,capitol,1
O6Ib927InXY,2,door,1
O6Ib927InXY,2,trump,1
O6Ib927InXY,2,mob,1
O6Ib927InXY,2,night,1
O6Ib927InXY,2,support,1
O6Ib927InXY,2,mind,1
O6Ib927InXY,2,stable,1
O6Ib927InXY,2,contractor,1
O6Ib927InXY,2,bring,1
O6Ib927InXY,2,erect,1
O6Ib927InXY,2,proper,1
O6Ib927InXY,2,security,1
O6Ib927InXY,2,hill,1
O6Ib927InXY,2,alarmingly,1
O6Ib927InXY,2,easily,1
O6Ib927InXY,2,breach,1
O6Ib927InXY,3,like,1
O6Ib927InXY,3,president,1
O6Ib927InXY,3,speak,1
O6Ib927InXY,3,night,1
O6Ib927InXY,3,feel,1
O6Ib927InXY,3,clearly,1
O6Ib927InXY,3,word,1
O6Ib927InXY,3,change,1
O6Ib927InXY,3,begin,1
O6Ib927InXY,3,hour,1
O6Ib927InXY,3,chasten,1
O6Ib927InXY,3,tense,1
O6Ib927InXY,3,write,1
O6Ib927InXY,3,address,1
O6Ib927InXY,3,heinous,1
O6Ib927InXY,3,attack,1
O6Ib927InXY,3,tone,1
O6Ib927InXY,3,substance,1
O6Ib927InXY,4,startle,1
O6Ib927InXY,4,whiplash,1
O6Ib927InXY,4,induce,1
O6Ib927InXY,4,school,1
O6Ib927InXY,4,essay,1
O6Ib927InXY,4,compare,1
O6Ib927InXY,4,contrast,1
O6Ib927InXY,4,walk,1
O6Ib927InXY,4,intense,1
O6Ib927InXY,4,selection,1
O6Ib927InXY,5,country,1
O6Ib927InXY,5,emotion,1
O6Ib927InXY,5,high,1
O6Ib927InXY,5,temper,1
O6Ib927InXY,5,cool,1
O6Ib927InXY,5,calm,1
O6Ib927InXY,5,restore,1
O6Ib927InXY,5,weakness,1
O6Ib927InXY,5,strength,1
O6Ib927InXY,5,strong,1
O6Ib927InXY,6,american,1
O6Ib927InXY,6,capital,1
O6Ib927InXY,6,democracy,1
O6Ib927InXY,6,violence,1
O6Ib927InXY,6,outraged,1
O6Ib927InXY,6,lawlessness,1
O6Ib927InXY,6,mayhem,1
O6Ib927InXY,6,demonstrator,1
O6Ib927InXY,6,infiltrate,1
O6Ib927InXY,6,defile,1
O6Ib927InXY,6,seat,1
O6Ib927InXY,7,election,1
O6Ib927InXY,7,act,1
O6Ib927InXY,7,steal,1
O6Ib927InXY,7,country,1
O6Ib927InXY,7,represent,1
O6Ib927InXY,7,violence,1
O6Ib927InXY,7,love,1
O6Ib927InXY,7,special,1
O6Ib927InXY,7,engage,1
O6Ib927InXY,7,destruction,1
O6Ib927InXY,8,power,1
O6Ib927InXY,8,election,1
O6Ib927InXY,8,20th,1
O6Ib927InXY,8,landslide,1
O6Ib927InXY,8,moment,1
O6Ib927InXY,8,turn,1
O6Ib927InXY,8,administration,1
O6Ib927InXY,8,transition,1
O6Ib927InXY,8,new,1
O6Ib927InXY,8,inaugurate,1
O6Ib927InXY,8,focus,1
O6Ib927InXY,8,ensure,1
O6Ib927InXY,8,smooth,1
O6Ib927InXY,8,orderly,1
O6Ib927InXY,8,seamless,1
O6Ib927InXY,9,today,1
O6Ib927InXY,9,20th,1
O6Ib927InXY,9,statement,1
O6Ib927InXY,9,ask,1
O6Ib927InXY,9,reconciliation,1
O6Ib927InXY,9,inauguration,1
O6Ib927InXY,9,reactivate,1
O6Ib927InXY,9,presidential,1
O6Ib927InXY,9,account,1
O6Ib927InXY,9,unsurprising,1
O6Ib927InXY,9,shed,1
O6Ib927InXY,10,tell,1
O6Ib927InXY,10,way,2
O6Ib927InXY,10,look,1
O6Ib927InXY,10,forward,1
O6Ib927InXY,10,inauguration,1
O6Ib927InXY,10,leave,1
O6Ib927InXY,10,office,1
O6Ib927InXY,10,indicate,1
O6Ib927InXY,11,president,1
O6Ib927InXY,11,thing,2
O6Ib927InXY,11,word,1
O6Ib927InXY,11,explain,1
O6Ib927InXY,11,good,1
O6Ib927InXY,11,agree,1
O6Ib927InXY,11,office,1
O6Ib927InXY,11,wake,1
O6Ib927InXY,11,riot,1
O6Ib927InXY,11,century,1
O6Ib927InXY,11,face,1
O6Ib927InXY,11,multiple,1
O6Ib927InXY,11,resignation,1
O6Ib927InXY,11,threat,1
O6Ib927InXY,11,removal,1
O6Ib927InXY,12,capitol,1
O6Ib927InXY,12,confirm,1
O6Ib927InXY,12,trump,1
O6Ib927InXY,12,speak,1
O6Ib927InXY,12,try,1
O6Ib927InXY,12,night,1
O6Ib927InXY,12,die,1
O6Ib927InXY,12,receive,1
O6Ib927InXY,12,v,1
O6Ib927InXY,12,fast,1
O6Ib927InXY,12,option,1
O6Ib927InXY,12,policeman,1
O6Ib927InXY,12,brand,1
O6Ib927InXY,12,sick,1
O6Ib927InXY,12,injury,1
O6Ib927InXY,12,hold,1
O6Ib927InXY,13,today,1
O6Ib927InXY,13,day,1
O6Ib927InXY,13,american,1
O6Ib927InXY,13,fly,2
O6Ib927InXY,13,lot,1
O6Ib927InXY,13,trump,1
O6Ib927InXY,13,order,1
O6Ib927InXY,13,democracy,1
O6Ib927InXY,13,staff,1
O6Ib927InXY,13,term,1
O6Ib927InXY,13,leave,1
O6Ib927InXY,13,office,1
O6Ib927InXY,13,flag,1
O6Ib927InXY,13,half,2
O6Ib927InXY,13,honor,1
O6Ib927InXY,13,12,1
O6Ib927InXY,14,day,2
O6Ib927InXY,14,house,1
O6Ib927InXY,14,time,1
O6Ib927InXY,14,impeach,1
O6Ib927InXY,14,long,1
O6Ib927InXY,14,second,1
O6Ib927InXY,14,12,2
O6Ib927InXY,14,plan,1
O6Ib927InXY,14,draw,1
O6Ib927InXY,14,article,1
O6Ib927InXY,14,impeachment,1
O6Ib927InXY,14,apparently,1
O6Ib927InXY,15,place,1
O6Ib927InXY,15,house,1
O6Ib927InXY,15,trump,1
O6Ib927InXY,15,plan,1
O6Ib927InXY,15,raid,1
O6Ib927InXY,15,accuse,1
O6Ib927InXY,15,intention,1
O6Ib927InXY,15,cause,1
O6Ib927InXY,15,insurrection,1
O6Ib927InXY,15,pelosi,1
O6Ib927InXY,15,speaker,1
O6Ib927InXY,16,white,1
O6Ib927InXY,16,person,1
O6Ib927InXY,16,far,1
O6Ib927InXY,16,touch,1
O6Ib927InXY,16,commander,1
O6Ib927InXY,16,military,1
O6Ib927InXY,16,strip,1
O6Ib927InXY,16,nuclear,1
O6Ib927InXY,16,code,1
O6Ib927InXY,16,reliable,1
O6Ib927InXY,16,division,1
O6Ib927InXY,17,day,1
O6Ib927InXY,17,lot,1
O6Ib927InXY,17,trump,1
O6Ib927InXY,17,let,2
O6Ib927InXY,17,know,1
O6Ib927InXY,17,republican,1
O6Ib927InXY,17,night,1
O6Ib927InXY,17,look,1
O6Ib927InXY,17,12,1
O6Ib927InXY,17,ought,1
O6Ib927InXY,17,auto,1
O6Ib927InXY,17,cute,1
O6Ib927InXY,17,rip,1
O6Ib927InXY,17,uncertainty,1
O6Ib927InXY,18,today,1
O6Ib927InXY,18,day,1
O6Ib927InXY,18,american,1
O6Ib927InXY,18,people,1
O6Ib927InXY,18,way,1
O6Ib927InXY,18,die,1
O6Ib927InXY,18,high,1
O6Ib927InXY,18,week,1
O6Ib927InXY,18,turbulence,1
O6Ib927InXY,18,history,1
O6Ib927InXY,18,yesterday,1
O6Ib927InXY,18,thousand,1
O6Ib927InXY,18,covid,1
O6Ib927InXY,18,single,1
O6Ib927InXY,18,total,2
O6Ib927InXY,18,jobless,1
O6Ib927InXY,19,legacy,1
O6Ib927InXY,19,trump,1
O6Ib927InXY,19,angry,1
O6Ib927InXY,19,divide,1
O6Ib927InXY,19,assault,1
O6Ib927InXY,19,inheritance,1
pr3XUmezOlQ,0,house,1
pr3XUmezOlQ,1,crowd,1
pr3XUmezOlQ,1,moment,1
pr3XUmezOlQ,1,rifle,1
pr3XUmezOlQ,1,point,1
pr3XUmezOlQ,2,shot,1
pr3XUmezOlQ,3,day,1
pr3XUmezOlQ,3,tough,1
pr3XUmezOlQ,4,happen,1
pr3XUmezOlQ,4,day,1
pr3XUmezOlQ,4,lot,1
pr3XUmezOlQ,4,process,1
pr3XUmezOlQ,5,day,1
pr3XUmezOlQ,5,like,1
pr3XUmezOlQ,5,crowd,1
pr3XUmezOlQ,5,mob,1
pr3XUmezOlQ,5,look,1
pr3XUmezOlQ,5,intent,1
pr3XUmezOlQ,5,possess,1
pr3XUmezOlQ,5,zombie,1
pr3XUmezOlQ,6,little,1
pr3XUmezOlQ,6,home,1
pr3XUmezOlQ,6,help,1
pr3XUmezOlQ,6,basically,1
pr3XUmezOlQ,6,able,1
pr3XUmezOlQ,6,fill,1
pr3XUmezOlQ,6,survive,1
pr3XUmezOlQ,6,bit,1
pr3XUmezOlQ,6,build,1
pr3XUmezOlQ,7,infamous,1
pr3XUmezOlQ,7,line,1
pr3XUmezOlQ,8,happen,1
pr3XUmezOlQ,8,guess,1
pr3XUmezOlQ,8,begin,1
pr3XUmezOlQ,8,sob,1
pr3XUmezOlQ,8,cry,1
pr3XUmezOlQ,9,day,1
pr3XUmezOlQ,9,state,1
pr3XUmezOlQ,9,people,1
pr3XUmezOlQ,9,respect,1
pr3XUmezOlQ,9,country,1
pr3XUmezOlQ,10,want,1
pr3XUmezOlQ,10,country,1
pr3XUmezOlQ,10,care,1
pr3XUmezOlQ,11,deny,1
pr3XUmezOlQ,11,race,1
pr3XUmezOlQ,11,completely,1
pr3XUmezOlQ,11,racism,1
pr3XUmezOlQ,12,day,2
pr3XUmezOlQ,12,people,1
pr3XUmezOlQ,12,lot,1
pr3XUmezOlQ,12,lie,1
pr3XUmezOlQ,12,present,1
pr3XUmezOlQ,12,complete,1
pr3XUmezOlQ,12,n,1
pr3XUmezOlQ,13,president,1
pr3XUmezOlQ,13,especially,1
pr3XUmezOlQ,13,anybody,1
pr3XUmezOlQ,13,action,1
pr3XUmezOlQ,13,bring,1
pr3XUmezOlQ,13,situation,1
pr3XUmezOlQ,14,end,1
pr3XUmezOlQ,14,think,1
pr3XUmezOlQ,14,quick,1
pr3XUmezOlQ,14,absolutely,1
pr3XUmezOlQ,14,irresponsible,1
pr3XUmezOlQ,15,deny,1
pr3XUmezOlQ,15,ugly,1
pr3XUmezOlQ,16,proud,1
pr3XUmezOlQ,16,exist,1
pr3XUmezOlQ,16,grow,1
pr3XUmezOlQ,17,happen,1
pr3XUmezOlQ,17,people,1
pr3XUmezOlQ,17,lot,1
pr3XUmezOlQ,17,way,1
pr3XUmezOlQ,17,country,1
pr3XUmezOlQ,17,head,1
pr3XUmezOlQ,17,vocal,1
pr3XUmezOlQ,18,people,1
pr3XUmezOlQ,18,allow,1
pr3XUmezOlQ,18,view,1
pr3XUmezOlQ,18,violent,1
pr3XUmezOlQ,18,destructive,1
pr3XUmezOlQ,19,fight,1
pr3XUmezOlQ,19,democracy,1
pr3XUmezOlQ,19,line,1
pr3XUmezOlQ,19,exist,1
pr3XUmezOlQ,19,grant,1
pr3XUmezOlQ,19,protect,1
UXR_bqyAy4E,0,capitol,1
UXR_bqyAy4E,0,election,2
UXR_bqyAy4E,0,result,1
UXR_bqyAy4E,0,president,1
UXR_bqyAy4E,0,white,1
UXR_bqyAy4E,0,supporter,2
UXR_bqyAy4E,0,tell,2
UXR_bqyAy4E,0,people,1
UXR_bqyAy4E,0,storm,1
UXR_bqyAy4E,0,trump,3
UXR_bqyAy4E,0,set,1
UXR_bqyAy4E,0,mr,1
UXR_bqyAy4E,0,force,1
UXR_bqyAy4E,0,near,1
UXR_bqyAy4E,0,shortly,1
UXR_bqyAy4E,0,turn,1
UXR_bqyAy4E,0,past,2
UXR_bqyAy4E,0,defeat,1
UXR_bqyAy4E,0,hour,2
UXR_bqyAy4E,0,address,1
UXR_bqyAy4E,0,presidential,1
UXR_bqyAy4E,0,thousand,1
UXR_bqyAy4E,0,violent,1
UXR_bqyAy4E,0,event,1
UXR_bqyAy4E,0,tumultuous,1
UXR_bqyAy4E,0,building,1
UXR_bqyAy4E,0,vent,1
UXR_bqyAy4E,0,anger,1
UXR_bqyAy4E,0,victory,1
UXR_bqyAy4E,0,evacuation,1
UXR_bqyAy4E,0,lockdown,1
UXR_bqyAy4E,0,lawmaker,1
UXR_bqyAy4E,0,approve,1
UXR_bqyAy4E,0,clash,1
UXR_bqyAy4E,0,accept,1
UXR_bqyAy4E,1,capitol,1
UXR_bqyAy4E,1,police,1
UXR_bqyAy4E,1,today,1
UXR_bqyAy4E,1,american,1
UXR_bqyAy4E,1,peaceful,1
UXR_bqyAy4E,1,transfer,1
UXR_bqyAy4E,1,power,1
UXR_bqyAy4E,1,leader,1
UXR_bqyAy4E,1,election,1
UXR_bqyAy4E,1,white,1
UXR_bqyAy4E,1,supporter,1
UXR_bqyAy4E,1,storm,1
UXR_bqyAy4E,1,report,1
UXR_bqyAy4E,1,trump,1
UXR_bqyAy4E,1,minute,1
UXR_bqyAy4E,1,message,1
UXR_bqyAy4E,1,democracy,1
UXR_bqyAy4E,1,try,1
UXR_bqyAy4E,1,shortly,1
UXR_bqyAy4E,1,elect,1
UXR_bqyAy4E,1,deliver,1
UXR_bqyAy4E,1,north,1
UXR_bqyAy4E,1,editor,1
UXR_bqyAy4E,1,hill,1
UXR_bqyAy4E,1,victory,1
UXR_bqyAy4E,1,clash,1
UXR_bqyAy4E,1,live,1
UXR_bqyAy4E,1,cornerstone,1
UXR_bqyAy4E,1,highly,1
UXR_bqyAy4E,1,abstract,1
UXR_bqyAy4E,1,concept,1
UXR_bqyAy4E,1,succeed,1
UXR_bqyAy4E,1,gather,1
UXR_bqyAy4E,1,certify,1
UXR_bqyAy4E,2,capitol,1
UXR_bqyAy4E,2,fight,1
UXR_bqyAy4E,2,election,1
UXR_bqyAy4E,2,result,1
UXR_bqyAy4E,2,outside,1
UXR_bqyAy4E,2,white,1
UXR_bqyAy4E,2,rally,1
UXR_bqyAy4E,2,woman,1
UXR_bqyAy4E,2,trump,1
UXR_bqyAy4E,2,country,1
UXR_bqyAy4E,2,overturn,1
UXR_bqyAy4E,2,probably,1
UXR_bqyAy4E,2,congressman,1
UXR_bqyAy4E,2,encourage,1
UXR_bqyAy4E,2,base,1
UXR_bqyAy4E,2,walk,1
UXR_bqyAy4E,2,weakness,1
UXR_bqyAy4E,2,strength,1
UXR_bqyAy4E,2,strong,1
UXR_bqyAy4E,2,early,1
UXR_bqyAy4E,2,loyal,1
UXR_bqyAy4E,2,bitterly,1
UXR_bqyAy4E,2,contest,1
UXR_bqyAy4E,2,cheer,2
UXR_bqyAy4E,2,brave,1
UXR_bqyAy4E,2,senator,1
UXR_bqyAy4E,3,happen,2
UXR_bqyAy4E,3,right,1
UXR_bqyAy4E,3,american,1
UXR_bqyAy4E,3,like,2
UXR_bqyAy4E,3,fight,3
UXR_bqyAy4E,3,start,1
UXR_bqyAy4E,3,outside,1
UXR_bqyAy4E,3,supporter,1
UXR_bqyAy4E,3,crowd,1
UXR_bqyAy4E,3,capital,1
UXR_bqyAy4E,3,blood,1
UXR_bqyAy4E,3,little,1
UXR_bqyAy4E,3,trump,2
UXR_bqyAy4E,3,know,2
UXR_bqyAy4E,3,tyranny,1
UXR_bqyAy4E,3,democracy,1
UXR_bqyAy4E,3,join,1
UXR_bqyAy4E,3,violence,1
UXR_bqyAy4E,3,support,2
UXR_bqyAy4E,3,word,1
UXR_bqyAy4E,3,heart,1
UXR_bqyAy4E,3,security,2
UXR_bqyAy4E,3,breach,1
UXR_bqyAy4E,3,need,1
UXR_bqyAy4E,3,encouragement,1
UXR_bqyAy4E,3,defend,1
UXR_bqyAy4E,3,yeah,1
UXR_bqyAy4E,3,sorry,1
UXR_bqyAy4E,3,immigrant,1
UXR_bqyAy4E,3,freedom,1
UXR_bqyAy4E,3,pay,1
UXR_bqyAy4E,3,masquerade,1
UXR_bqyAy4E,3,safety,1
UXR_bqyAy4E,3,outer,1
UXR_bqyAy4E,3,ring,1
UXR_bqyAy4E,4,capitol,2
UXR_bqyAy4E,4,police,1
UXR_bqyAy4E,4,inside,2
UXR_bqyAy4E,4,protester,1
UXR_bqyAy4E,4,manage,1
UXR_bqyAy4E,4,like,1
UXR_bqyAy4E,4,supporter,1
UXR_bqyAy4E,4,woman,1
UXR_bqyAy4E,4,door,1
UXR_bqyAy4E,4,shoot,1
UXR_bqyAy4E,4,trump,1
UXR_bqyAy4E,4,scene,1
UXR_bqyAy4E,4,build,1
UXR_bqyAy4E,4,building,1
UXR_bqyAy4E,4,literally,1
UXR_bqyAy4E,4,bang,1
UXR_bqyAy4E,4,arm,1
UXR_bqyAy4E,4,wonder,1
UXR_bqyAy4E,4,tent,1
UXR_bqyAy4E,4,deal,1
UXR_bqyAy4E,4,picture,1
UXR_bqyAy4E,4,appear,1
UXR_bqyAy4E,4,stretcher,1
UXR_bqyAy4E,4,send,1
UXR_bqyAy4E,4,later,1
UXR_bqyAy4E,5,chamber,1
UXR_bqyAy4E,5,leader,1
UXR_bqyAy4E,5,election,1
UXR_bqyAy4E,5,vice,1
UXR_bqyAy4E,5,president,2
UXR_bqyAy4E,5,overturn,1
UXR_bqyAy4E,5,democracy,1
UXR_bqyAy4E,5,republican,1
UXR_bqyAy4E,5,session,1
UXR_bqyAy4E,5,turn,1
UXR_bqyAy4E,5,lose,1
UXR_bqyAy4E,5,nation,1
UXR_bqyAy4E,5,long,1
UXR_bqyAy4E,5,enter,1
UXR_bqyAy4E,5,breach,1
UXR_bqyAy4E,5,early,1
UXR_bqyAy4E,5,loyal,1
UXR_bqyAy4E,5,safety,1
UXR_bqyAy4E,5,inner,1
UXR_bqyAy4E,5,sanctum,1
UXR_bqyAy4E,5,remove,1
UXR_bqyAy4E,5,secret,1
UXR_bqyAy4E,5,service,1
UXR_bqyAy4E,5,detail,1
UXR_bqyAy4E,5,joint,1
UXR_bqyAy4E,5,adjourn,1
UXR_bqyAy4E,5,lieutenant,1
UXR_bqyAy4E,5,wither,1
UXR_bqyAy4E,5,assessment,1
UXR_bqyAy4E,5,mirror,1
UXR_bqyAy4E,5,allegation,1
UXR_bqyAy4E,5,death,1
UXR_bqyAy4E,5,spiral,1
UXR_bqyAy4E,6,constitution,1
UXR_bqyAy4E,6,power,1
UXR_bqyAy4E,6,vice,1
UXR_bqyAy4E,6,president,1
UXR_bqyAy4E,6,vote,1
UXR_bqyAy4E,6,people,2
UXR_bqyAy4E,6,trump,1
UXR_bqyAy4E,6,overturn,1
UXR_bqyAy4E,6,loyalty,1
UXR_bqyAy4E,6,near,1
UXR_bqyAy4E,6,session,1
UXR_bqyAy4E,6,presidency,1
UXR_bqyAy4E,6,decide,1
UXR_bqyAy4E,6,support,1
UXR_bqyAy4E,6,count,1
UXR_bqyAy4E,6,electoral,1
UXR_bqyAy4E,6,role,1
UXR_bqyAy4E,6,year,1
